YEAR,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FLIGHT_NUM,ORIGIN,DEST,SCHEDULED_DEP_TIME,ACTUAL_DEP_TIME,DEP_DELAY,SCHEDULED_ARR_TIME,ACTUAL_ARR_TIME,DISTANCE,ARR_DELAY,DELAY
2016,11,21,1,1991,MSP,ATL,520,524,4,850,847,907,-3,NO
2016,11,21,1,2039,ATL,SEA,940,937,-3,1218,1210,2182,-8,NO
2016,11,20,7,1470,ATL,MSP,1350,1350,0,1530,1535,907,5,NO
2016,11,20,7,1528,ATL,MSP,1654,1653,-1,1840,1846,907,6,NO
2016,11,20,7,1564,SEA,JFK,1230,1235,5,2049,2021,2422,-28,NO
2016,11,20,7,1734,MSP,DTW,1145,1145,0,1426,1413,528,-13,NO
2016,11,20,7,1770,SEA,MSP,1525,1530,5,2046,2028,1399,-18,NO
2016,11,20,7,1823,DTW,SEA,1955,1952,-3,2200,2157,1927,-3,NO
2016,11,20,7,1997,SEA,JFK,2225,2223,-2,641,636,2422,-5,NO
2016,11,21,1,888,ATL,MSP,1950,1946,-4,2132,2120,907,-12,NO
2016,11,21,1,967,ATL,SEA,1115,1113,-2,1345,1334,2182,-11,NO
2016,11,21,1,1108,MSP,ATL,1515,1510,-5,1850,1822,907,-28,NO
2016,11,21,1,1247,SEA,ATL,900,902,2,1653,1636,2182,-17,NO
2016,11,21,1,1260,MSP,DTW,837,836,-1,1118,1115,528,-3,NO
2016,11,21,1,1415,ATL,MSP,1755,1753,-2,1940,1936,907,-4,NO
2016,11,21,1,1495,MSP,SEA,1950,1944,-6,2145,2120,1399,-25,NO
2016,11,21,1,1549,MSP,ATL,1745,1744,-1,2123,2112,907,-11,NO
2016,11,21,1,1640,DTW,ATL,710,710,0,919,907,594,-12,NO
2016,11,22,2,42,ATL,JFK,1540,1540,0,1759,1805,760,6,NO
2016,11,22,2,87,DTW,MSP,1555,1553,-2,1658,1645,528,-13,NO
2016,11,21,1,2193,MSP,SEA,700,700,0,858,840,1399,-18,NO
2016,11,21,1,2239,JFK,DTW,1630,1632,2,1841,1812,509,-29,NO
2016,11,21,1,2300,JFK,MSP,1840,1853,13,2106,2103,1029,-3,NO
2016,11,21,1,2359,DTW,MSP,1205,1204,-1,1304,1302,528,-2,NO
2016,11,21,1,2440,SEA,MSP,25,18,-7,542,505,1399,-37,NO
2016,11,21,1,2597,MSP,ATL,630,627,-3,1002,937,907,-25,NO
2016,11,21,1,2645,JFK,DTW,910,903,-7,1126,1110,509,-16,NO
2016,11,22,2,1420,DTW,ATL,1550,1643,53,1802,1839,594,37,YES
2016,11,22,2,1513,DTW,ATL,1645,1643,-2,1852,1832,594,-20,NO
2016,11,22,2,1563,MSP,ATL,730,725,-5,1106,1056,907,-10,NO
2016,11,22,2,1715,DTW,ATL,1023,1018,-5,1228,1219,594,-9,NO
2016,11,22,2,1768,SEA,MSP,845,843,-2,1410,1352,1399,-18,NO
2016,11,22,2,1819,ATL,DTW,2245,2336,51,42,123,594,41,YES
2016,11,22,2,1901,ATL,SEA,1510,1513,3,1746,1743,2182,-3,NO
2016,11,22,2,2005,ATL,DTW,725,728,3,921,912,594,-9,NO
2016,11,22,2,2088,ATL,MSP,1205,1202,-3,1347,1331,907,-16,NO
2016,11,23,3,847,ATL,DTW,1350,1349,-1,1550,1536,594,-14,NO
2016,11,22,2,325,DTW,ATL,1350,1411,21,1557,1603,594,6,NO
2016,11,22,2,413,ATL,DTW,905,900,-5,1105,1055,594,-10,NO
2016,11,22,2,440,JFK,ATL,1125,1128,3,1359,1349,760,-10,NO
2016,11,22,2,469,JFK,ATL,830,830,0,1114,1119,760,5,NO
2016,11,22,2,588,SEA,MSP,1133,1135,2,1659,1703,1399,4,NO
2016,11,22,2,846,DTW,MSP,2020,2021,1,2123,2124,528,1,NO
2016,11,22,2,902,ATL,DTW,1450,1448,-2,1655,1632,594,-23,NO
2016,11,22,2,967,ATL,SEA,1115,1114,-1,1346,1332,2182,-14,NO
2016,11,22,2,1108,MSP,ATL,1515,1514,-1,1850,1858,907,8,NO
2016,11,22,2,1166,ATL,DTW,1630,1630,0,1833,1828,594,-5,NO
2016,11,22,2,1250,SEA,JFK,740,735,-5,1604,1525,2422,-39,NO
2016,11,23,3,1715,DTW,ATL,1020,1020,0,1225,1217,594,-8,NO
2016,11,23,3,1770,SEA,MSP,1525,1520,-5,2046,2020,1399,-26,NO
2016,11,23,3,1823,DTW,SEA,1955,2000,5,2200,2153,1927,-7,NO
2016,11,23,3,1929,ATL,SEA,815,812,-3,1054,1029,2182,-25,NO
2016,11,23,3,2032,MSP,JFK,710,708,-2,1055,1059,1029,4,NO
2016,11,23,3,2105,ATL,JFK,1240,1238,-2,1501,1436,760,-25,NO
2016,11,23,3,2219,DTW,MSP,1000,1000,0,1056,1043,528,-13,NO
2016,11,23,3,2253,MSP,SEA,1801,1759,-2,2001,1950,1399,-11,NO
2016,11,23,3,952,SEA,ATL,1215,1213,-2,2010,1932,2182,-38,NO
2016,11,23,3,984,ATL,JFK,2110,2106,-4,2336,2311,760,-25,NO
2016,11,23,3,1130,DTW,ATL,1900,1858,-2,2104,2057,594,-7,NO
2016,11,23,3,1237,MSP,ATL,1940,1939,-1,2315,2255,907,-20,NO
2016,11,23,3,1257,DTW,ATL,840,837,-3,1049,1037,594,-12,NO
2016,11,23,3,1357,MSP,DTW,1740,1740,0,2028,2017,528,-11,NO
2016,11,23,3,1415,ATL,MSP,1755,1753,-2,1940,1936,907,-4,NO
2016,11,23,3,1495,MSP,SEA,1950,1948,-2,2145,2125,1399,-20,NO
2016,11,23,3,1549,MSP,ATL,1745,1756,11,2123,2122,907,-1,NO
2016,11,23,3,1640,DTW,ATL,710,709,-1,920,930,594,10,NO
2016,11,23,3,2610,ATL,MSP,725,723,-2,900,852,907,-8,NO
2016,11,23,3,2830,MSP,ATL,1112,1106,-6,1445,1443,907,-2,NO
2016,11,24,4,43,JFK,ATL,1520,1525,5,1805,1746,760,-19,NO
2016,11,24,4,95,ATL,DTW,1235,1231,-4,1436,1419,594,-17,NO
2016,11,24,4,422,JFK,SEA,1935,1933,-2,2258,2248,2422,-10,NO
2016,11,24,4,440,JFK,ATL,1125,1122,-3,1358,1329,760,-29,NO
2016,11,24,4,468,ATL,JFK,1759,1754,-5,2028,1957,760,-31,NO
2016,11,24,4,946,ATL,MSP,2220,2204,-16,2358,2323,907,-35,NO
2016,11,19,6,413,ATL,DTW,905,916,11,1101,1107,594,6,NO
2016,11,19,6,430,JFK,ATL,605,605,0,841,816,760,-25,NO
2016,11,19,6,442,JFK,MSP,715,716,1,934,858,1029,-36,NO
2016,11,19,6,477,JFK,ATL,1730,1729,-1,2005,1944,760,-21,NO
2016,11,19,6,721,SEA,MSP,645,640,-5,1206,1135,1399,-31,NO
2016,11,19,6,946,ATL,MSP,2220,2217,-3,2356,2356,907,0,NO
2016,11,22,2,2249,SEA,ATL,1015,1009,-6,1808,1743,2182,-25,NO
2016,11,22,2,2329,ATL,SEA,1305,1302,-3,1539,1524,2182,-15,NO
2016,11,22,2,2388,ATL,MSP,1050,1049,-1,1228,1211,907,-17,NO
2016,11,22,2,2581,DTW,MSP,1805,1817,12,1908,1920,528,12,NO
2016,11,22,2,2830,MSP,ATL,1112,1112,0,1445,1436,907,-9,NO
2016,11,23,3,43,JFK,ATL,1520,1515,-5,1808,1754,760,-14,NO
2016,11,23,3,94,DTW,ATL,1200,1159,-1,1408,1355,594,-13,NO
2016,11,23,3,220,JFK,ATL,1925,1924,-1,2210,2156,760,-14,NO
2016,11,23,3,412,JFK,SEA,800,756,-4,1129,1123,2422,-6,NO
2016,11,23,3,436,JFK,DTW,910,907,-3,1126,1115,509,-11,NO
2016,11,23,3,456,JFK,ATL,605,601,-4,843,810,760,-33,NO
2016,11,23,3,473,JFK,MSP,715,707,-8,936,913,1029,-23,NO
2016,11,23,3,589,MSP,SEA,905,921,16,1056,1112,1399,16,YES
2016,11,24,4,1563,MSP,ATL,730,725,-5,1102,1042,907,-20,NO
2016,11,24,4,1734,MSP,DTW,1145,1142,-3,1425,1416,528,-9,NO
2016,11,24,4,1815,MSP,ATL,905,901,-4,1238,1216,907,-22,NO
2016,11,24,4,1107,ATL,SEA,2000,1956,-4,2239,2229,2182,-10,NO
2016,11,24,4,1249,MSP,JFK,1450,1500,10,1837,1843,1029,6,NO
2016,11,24,4,1267,ATL,DTW,1745,1743,-2,1946,1928,594,-18,NO
2016,11,25,5,589,MSP,SEA,900,909,9,1050,1046,1399,-4,NO
2016,11,25,5,846,DTW,MSP,2020,2019,-1,2122,2106,528,-16,NO
2016,11,25,5,902,ATL,DTW,1450,1448,-2,1654,1626,594,-28,NO
2016,11,25,5,967,ATL,SEA,1115,1113,-2,1343,1330,2182,-13,NO
2016,11,25,5,1108,MSP,ATL,1515,1514,-1,1846,1830,907,-16,NO
2016,11,25,5,1247,SEA,ATL,900,854,-6,1651,1615,2182,-36,NO
2016,11,25,5,1260,MSP,DTW,822,825,3,1106,1059,528,-7,NO
2016,11,25,5,1420,DTW,ATL,1545,1543,-2,1753,1744,594,-9,NO
2016,11,25,5,1528,ATL,MSP,1654,1652,-2,1838,1822,907,-16,NO
2016,11,25,5,1564,SEA,JFK,1230,1230,0,2046,2014,2422,-32,NO
2016,11,25,5,1783,DTW,SEA,1215,1213,-2,1420,1406,1927,-14,NO
2016,11,25,5,1865,DTW,MSP,830,825,-5,933,911,528,-22,NO
2016,11,26,6,1770,SEA,MSP,1525,1524,-1,2046,2022,1399,-24,NO
2016,11,26,6,1823,DTW,SEA,1955,1951,-4,2200,2156,1927,-4,NO
2016,11,26,6,1929,ATL,SEA,815,815,0,1054,1045,2182,-9,NO
2016,11,23,3,2329,ATL,SEA,1305,1306,1,1539,1513,2182,-26,NO
2016,11,23,3,2388,ATL,MSP,1050,1044,-6,1228,1158,907,-30,NO
2016,11,25,5,1929,ATL,SEA,815,814,-1,1054,1043,2182,-11,NO
2016,11,25,5,2039,ATL,SEA,940,937,-3,1215,1153,2182,-22,NO
2016,11,25,5,2174,DTW,ATL,1750,1749,-1,1956,1949,594,-7,NO
2016,11,25,5,2249,SEA,ATL,1015,1011,-4,1806,1746,2182,-20,NO
2016,11,25,5,2350,ATL,JFK,810,810,0,1019,1014,760,-5,NO
2016,11,25,5,2459,ATL,DTW,2112,2107,-5,2312,2249,594,-23,NO
2016,11,25,5,2638,SEA,DTW,2359,2400,1,717,647,1927,-30,NO
2016,11,26,6,39,DTW,SEA,825,824,-1,1038,1034,1927,-4,NO
2016,11,26,6,86,MSP,DTW,1335,1329,-6,1619,1556,528,-23,NO
2016,11,26,6,200,MSP,ATL,1315,1313,-2,1649,1627,907,-22,NO
2016,11,26,6,345,MSP,ATL,1630,1629,-1,2006,1946,907,-20,NO
2016,11,26,6,420,ATL,JFK,1215,1210,-5,1433,1415,760,-18,NO
2016,11,26,6,438,JFK,MSP,1605,1556,-9,1829,1806,1029,-23,NO
2016,11,26,6,460,JFK,ATL,1925,1919,-6,2210,2139,760,-31,NO
2016,11,26,6,477,JFK,ATL,1730,1729,-1,2005,1952,760,-13,NO
2016,11,26,6,589,MSP,SEA,905,904,-1,1056,1049,1399,-7,NO
2016,11,26,6,2597,MSP,ATL,630,628,-2,1002,954,907,-8,NO
2016,11,26,6,2645,JFK,DTW,910,904,-6,1126,1100,509,-26,NO
2016,11,27,7,39,DTW,SEA,825,825,0,1038,1008,1927,-30,NO
2016,11,27,7,53,MSP,DTW,1605,1605,0,1848,1838,528,-10,NO
2016,11,27,7,95,ATL,DTW,1235,1236,1,1438,1428,594,-10,NO
2016,11,24,4,1929,ATL,SEA,815,814,-1,1054,1043,2182,-11,NO
2016,11,24,4,2032,MSP,JFK,710,705,-5,1053,1034,1029,-19,NO
2016,11,24,4,2088,ATL,MSP,1210,1206,-4,1347,1340,907,-7,NO
2016,11,24,4,2221,MSP,SEA,1115,1114,-1,1304,1254,1399,-10,NO
2016,11,24,4,2345,MSP,ATL,1008,1011,3,1340,1333,907,-7,NO
2016,11,24,4,2388,ATL,MSP,1050,1250,120,1227,1409,907,102,YES
2016,11,24,4,2597,MSP,ATL,630,629,-1,1001,940,907,-21,NO
2016,11,25,5,39,DTW,SEA,825,819,-6,1035,1009,1927,-26,NO
2016,11,25,5,86,MSP,DTW,1335,1331,-4,1616,1612,528,-4,NO
2016,11,25,5,200,MSP,ATL,1315,1314,-1,1648,1635,907,-13,NO
2016,11,25,5,345,MSP,ATL,1630,1629,-1,2004,1938,907,-26,NO
2016,11,25,5,427,JFK,MSP,1840,1845,5,2104,2049,1029,-15,NO
2016,11,25,5,438,JFK,MSP,1605,1554,-11,1826,1749,1029,-37,NO
2016,11,25,5,469,JFK,ATL,830,828,-2,1113,1039,760,-34,NO
2016,11,26,6,847,ATL,DTW,1350,1348,-2,1550,1542,594,-8,NO
2016,11,26,6,952,SEA,ATL,1215,1218,3,2010,1948,2182,-22,NO
2016,11,26,6,984,ATL,JFK,2110,2110,0,2334,2319,760,-15,NO
2016,11,26,6,1114,SEA,ATL,1455,1834,219,2228,218,2182,230,YES
2016,11,26,6,1220,MSP,DTW,630,622,-8,915,856,528,-19,NO
2016,11,26,6,1250,SEA,JFK,740,738,-2,1604,1526,2422,-38,NO
2016,11,26,6,1339,DTW,MSP,700,659,-1,810,745,528,-25,NO
2016,11,26,6,1410,SEA,JFK,1515,1511,-4,2334,2309,2422,-25,NO
2016,11,26,6,1476,DTW,MSP,1345,1335,-10,1444,1426,528,-18,NO
2016,11,26,6,1529,DTW,ATL,2020,2020,0,2231,2207,594,-24,NO
2016,11,26,6,1991,MSP,ATL,520,520,0,850,839,907,-11,NO
2016,11,26,6,2039,ATL,SEA,940,950,10,1218,1201,2182,-17,NO
2016,11,26,6,2174,DTW,ATL,1750,1748,-2,1958,1942,594,-16,NO
2016,11,26,6,2237,MSP,SEA,1530,1526,-4,1719,1706,1399,-13,NO
2016,11,26,6,2300,JFK,MSP,1840,1842,2,2106,2039,1029,-27,NO
2016,11,26,6,2350,ATL,JFK,810,808,-2,1022,1013,760,-9,NO
2016,11,26,6,2424,SEA,DTW,1406,1402,-4,2125,2052,1927,-33,NO
2016,11,27,7,1829,MSP,JFK,1025,1042,17,1412,1419,1029,7,NO
2016,11,27,7,1997,SEA,JFK,2225,2221,-4,641,615,2422,-26,NO
2016,11,27,7,2060,ATL,DTW,1059,1058,-1,1255,1307,594,12,NO
2016,11,27,7,2193,MSP,SEA,700,659,-1,858,854,1399,-4,NO
2016,11,27,7,2237,MSP,SEA,1530,1524,-6,1719,1703,1399,-16,NO
2016,11,27,7,2300,JFK,MSP,1840,1914,34,2106,2140,1029,34,YES
2016,11,27,7,2350,ATL,JFK,810,809,-1,1022,1015,760,-7,NO
2016,11,27,7,2424,SEA,DTW,1406,1401,-5,2125,2117,1927,-8,NO
2016,11,27,7,2538,SEA,MSP,1815,1809,-6,2338,2314,1399,-24,NO
2016,11,27,7,2620,MSP,JFK,1943,1959,16,2329,2346,1029,17,YES
2016,11,17,4,847,ATL,DTW,1350,1346,-4,1550,1549,594,-1,NO
2016,11,17,4,952,SEA,ATL,1215,1213,-2,2009,1943,2182,-26,NO
2016,11,17,4,1085,MSP,DTW,2015,2012,-3,2300,2247,528,-13,NO
2016,11,17,4,1130,DTW,ATL,1900,1856,-4,2104,2044,594,-20,NO
2016,11,17,4,1237,MSP,ATL,1940,1940,0,2315,2258,907,-17,NO
2016,11,27,7,1085,MSP,DTW,2015,2013,-2,2300,2248,528,-12,NO
2016,11,27,7,1130,DTW,ATL,1900,2009,69,2104,2159,594,55,YES
2016,11,27,7,1237,MSP,ATL,1945,2004,19,2319,2352,907,33,YES
2016,11,27,7,1257,DTW,ATL,840,903,23,1049,1052,594,3,NO
2016,11,27,7,1357,MSP,DTW,1740,1738,-2,2028,2015,528,-13,NO
2016,11,27,7,1415,ATL,MSP,1755,1747,-8,1940,1942,907,2,NO
2016,11,27,7,1495,MSP,SEA,1950,2025,35,2145,2205,1399,20,YES
2016,11,27,7,1549,MSP,ATL,1745,1814,29,2123,2132,907,9,NO
2016,11,27,7,1635,SEA,JFK,2325,2329,4,744,724,2422,-20,NO
2016,11,27,7,1747,DTW,SEA,1555,1553,-2,1804,1733,1927,-31,NO
2016,11,27,7,1779,MSP,ATL,2150,2215,25,116,128,907,12,NO
2016,11,27,7,1823,DTW,SEA,1955,1956,1,2200,2131,1927,-29,NO
2016,11,28,1,2060,ATL,DTW,1059,1058,-1,1255,1248,594,-7,NO
2016,11,27,7,2792,DTW,SEA,1740,1914,94,1947,2047,1927,60,YES
2016,11,28,1,42,ATL,JFK,1540,1539,-1,1759,1758,760,-1,NO
2016,11,28,1,87,DTW,MSP,1555,1705,70,1658,1738,528,40,YES
2016,11,28,1,201,ATL,MSP,845,843,-2,1024,1027,907,3,NO
2016,11,28,1,412,JFK,SEA,800,758,-2,1129,1036,2422,-53,NO
2016,11,28,1,424,JFK,ATL,1925,2151,146,2210,13,760,123,YES
2016,11,28,1,456,JFK,ATL,605,622,17,843,901,760,18,YES
2016,11,28,1,477,JFK,ATL,1730,1719,-11,2011,1949,760,-22,NO
2016,11,28,1,593,ATL,MSP,1455,1452,-3,1641,1609,907,-32,NO
2016,11,28,1,888,ATL,MSP,1950,1948,-2,2132,2106,907,-26,NO
2016,11,28,1,952,SEA,ATL,1215,1221,6,2010,1956,2182,-14,NO
2016,11,28,1,1085,MSP,DTW,2015,2012,-3,2300,2309,528,9,NO
2016,11,28,1,1130,DTW,ATL,1900,1857,-3,2104,2055,594,-9,NO
2016,11,29,2,356,ATL,MSP,2105,2104,-1,2250,2246,907,-4,NO
2016,11,29,2,426,MSP,DTW,630,627,-3,915,908,528,-7,NO
2016,11,29,2,448,JFK,SEA,1335,1346,11,1654,1618,2422,-36,NO
2016,11,29,2,469,JFK,ATL,830,835,5,1115,1110,760,-5,NO
2016,11,29,2,555,SEA,ATL,800,759,-1,1549,1550,2182,1,NO
2016,11,29,2,593,ATL,MSP,1455,1508,13,1641,1639,907,-2,NO
2016,11,29,2,721,SEA,MSP,645,638,-7,1205,1152,1399,-13,NO
2016,11,29,2,946,ATL,MSP,2220,2219,-1,2359,2343,907,-16,NO
2016,11,28,1,1237,MSP,ATL,1945,1948,3,2319,2337,907,18,YES
2016,11,28,1,1257,DTW,ATL,840,840,0,1049,1048,594,-1,NO
2016,11,28,1,1357,MSP,DTW,1740,1814,34,2028,2058,528,30,YES
2016,11,28,1,1415,ATL,MSP,1755,1752,-3,1940,1922,907,-18,NO
2016,11,28,1,1495,MSP,SEA,1950,2011,21,2145,2139,1399,-6,NO
2016,11,28,1,1549,MSP,ATL,1745,1809,24,2123,2203,907,40,YES
2016,11,28,1,1640,DTW,ATL,710,706,-4,920,911,594,-9,NO
2016,11,28,1,1750,ATL,JFK,2110,2117,7,2336,2332,760,-4,NO
2016,11,28,1,1815,MSP,ATL,905,900,-5,1240,1238,907,-2,NO
2016,11,28,1,1865,DTW,MSP,845,840,-5,949,940,528,-9,NO
2016,11,28,1,1997,SEA,JFK,2225,2225,0,641,627,2422,-14,NO
2016,11,29,2,1476,DTW,MSP,1345,1348,3,1444,1426,528,-18,NO
2016,11,29,2,1529,DTW,ATL,2030,2026,-4,2235,2235,594,0,NO
2016,11,29,2,1598,SEA,ATL,615,613,-2,1359,1343,2182,-16,NO
2016,11,29,2,1747,DTW,SEA,1545,1544,-1,1754,1720,1927,-34,NO
2016,11,29,2,1783,DTW,SEA,1215,1214,-1,1425,1334,1927,-51,NO
2016,11,29,2,1929,ATL,SEA,810,809,-1,1049,1018,2182,-31,NO
2016,11,1,2,22,MSP,DTW,1140,1128,-12,1427,1408,528,-19,NO
2016,11,1,2,43,JFK,ATL,1525,1552,27,1802,1824,760,22,YES
2016,11,1,2,87,DTW,MSP,1750,1749,-1,1857,1845,528,-12,NO
2016,11,1,2,200,MSP,ATL,1505,1509,4,1837,1826,907,-11,NO
2016,11,1,2,356,ATL,MSP,2225,2229,4,14,2347,907,-27,NO
2016,11,1,2,421,DTW,JFK,2025,2022,-3,2223,2158,509,-25,NO
2016,11,1,2,442,JFK,ATL,1125,1122,-3,1352,1330,760,-22,NO
2016,11,1,2,462,JFK,SEA,1105,1107,2,1411,1410,2422,-1,NO
2016,11,1,2,528,DTW,ATL,1549,1544,-5,1759,1734,594,-25,NO
2016,11,29,2,2424,SEA,DTW,1406,1405,-1,2125,2110,1927,-15,NO
2016,11,29,2,2597,MSP,ATL,630,626,-4,1002,959,907,-3,NO
2016,11,29,2,2649,ATL,DTW,900,930,30,1100,1111,594,11,NO
2016,11,30,3,23,ATL,MSP,1050,1049,-1,1228,1218,907,-10,NO
2016,11,30,3,43,JFK,ATL,1530,1526,-4,1818,1834,760,16,YES
2016,11,30,3,94,DTW,ATL,1205,1202,-3,1413,1413,594,0,NO
2016,11,30,3,220,JFK,ATL,1925,1920,-5,2210,2206,760,-4,NO
2016,11,28,1,2193,MSP,SEA,700,658,-2,858,819,1399,-39,NO
2016,11,28,1,2237,MSP,SEA,1530,1528,-2,1719,1643,1399,-36,NO
2016,11,28,1,2308,SEA,MSP,1330,1326,-4,1855,1853,1399,-2,NO
2016,11,28,1,2359,DTW,MSP,1205,1206,1,1304,1302,528,-2,NO
2016,11,28,1,2440,SEA,MSP,25,25,0,542,531,1399,-11,NO
2016,11,28,1,2538,MSP,SEA,800,758,-2,955,914,1399,-41,NO
2016,11,28,1,2620,MSP,JFK,1943,1956,13,2329,2329,1029,0,NO
2016,11,28,1,2830,MSP,ATL,1112,1130,18,1445,1502,907,17,YES
2016,11,29,2,39,DTW,SEA,826,826,0,1039,957,1927,-42,NO
2016,11,29,2,86,MSP,DTW,1345,1343,-2,1625,1620,528,-5,NO
2016,11,29,2,200,MSP,ATL,1300,1304,4,1634,1628,907,-6,NO
2016,11,29,2,325,DTW,ATL,1345,1356,11,1553,1609,594,16,YES
2016,11,30,3,1130,DTW,ATL,1910,1907,-3,2114,2117,594,3,NO
2016,11,30,3,1260,MSP,DTW,849,849,0,1130,1130,528,0,NO
2016,11,30,3,1357,MSP,DTW,1745,1743,-2,2035,2014,528,-21,NO
2016,11,30,3,1470,DTW,MSP,1755,1752,-3,1857,1833,528,-24,NO
2016,11,30,3,1528,ATL,MSP,1630,1626,-4,1816,1742,907,-34,NO
2016,11,30,3,1564,SEA,JFK,1320,1359,39,2142,2205,2422,23,YES
2016,11,29,2,1107,ATL,SEA,1945,1948,3,2226,2209,2182,-17,NO
2016,11,29,2,1166,ATL,DTW,1635,1633,-2,1838,1818,594,-20,NO
2016,11,29,2,1267,ATL,DTW,1745,1818,33,1948,2002,594,14,NO
2016,11,29,2,1381,ATL,DTW,1914,1919,5,2118,2105,594,-13,NO
2016,11,30,3,2005,ATL,DTW,725,723,-2,921,908,594,-13,NO
2016,11,30,3,2193,MSP,SEA,701,700,-1,859,826,1399,-33,NO
2016,11,30,3,2237,MSP,SEA,1530,1529,-1,1719,1652,1399,-27,NO
2016,11,30,3,2308,SEA,MSP,1330,1330,0,1855,1847,1399,-8,NO
2016,11,30,3,2359,DTW,MSP,1200,1157,-3,1257,1236,528,-21,NO
2016,11,30,3,2456,MSP,JFK,1025,1023,-2,1412,1358,1029,-14,NO
2016,11,30,3,2610,ATL,MSP,725,723,-2,900,838,907,-22,NO
2016,11,30,3,2807,JFK,ATL,830,830,0,1115,1058,760,-17,NO
2016,11,30,3,2830,MSP,ATL,1114,1107,-7,1447,2251,907,,NO
2016,11,30,3,356,ATL,MSP,2105,2152,47,2250,2316,907,26,YES
2016,11,30,3,426,MSP,DTW,630,630,0,915,910,528,-5,NO
2016,11,30,3,436,JFK,DTW,914,910,-4,1130,1114,509,-16,NO
2016,11,30,3,468,ATL,JFK,1759,2013,134,2030,2251,760,141,YES
2016,11,30,3,555,SEA,ATL,800,759,-1,1549,1614,2182,25,YES
2016,11,30,3,593,ATL,MSP,1455,1537,42,1641,1657,907,16,YES
2016,11,30,3,721,SEA,MSP,645,643,-2,1205,1200,1399,-5,NO
2016,11,30,3,946,ATL,MSP,2220,2219,-1,2359,2346,907,-13,NO
2016,11,30,3,1734,MSP,DTW,1155,1203,8,1436,1434,528,-2,NO
2016,11,30,3,1770,SEA,MSP,1525,1521,-4,2046,2033,1399,-13,NO
2016,11,30,3,1865,DTW,MSP,822,1146,204,925,1232,528,187,YES
2016,11,5,6,2423,DTW,SEA,830,828,-2,1033,1020,1927,-13,NO
2016,11,5,6,2559,JFK,ATL,840,842,2,1114,1046,760,-28,NO
2016,11,7,1,846,DTW,MSP,2020,2027,7,2123,2104,528,-19,NO
2016,11,7,1,946,ATL,MSP,2220,2217,-3,2359,2337,907,-22,NO
2016,11,7,1,1085,MSP,DTW,2015,2029,14,2300,2300,528,0,NO
2016,11,7,1,1130,DTW,ATL,1910,1904,-6,2114,2054,594,-20,NO
2016,11,7,1,1237,MSP,ATL,1940,1935,-5,2315,2254,907,-21,NO
2016,11,7,1,1257,DTW,ATL,840,838,-2,1048,1035,594,-13,NO
2016,11,7,1,1381,ATL,DTW,1912,1915,3,2118,2107,594,-11,NO
2016,11,7,1,1470,ATL,MSP,1350,1347,-3,1530,1519,907,-11,NO
2016,11,7,1,1529,DTW,ATL,2020,2017,-3,2232,2210,594,-22,NO
2016,11,7,1,1598,SEA,ATL,615,614,-1,1400,1347,2182,-13,NO
2016,11,7,1,1747,DTW,SEA,1555,1551,-4,1804,1724,1927,-40,NO
2016,11,29,2,2174,DTW,ATL,1750,1744,-6,1958,2007,594,9,NO
2016,11,29,2,2237,MSP,SEA,1530,1527,-3,1719,1658,1399,-21,NO
2016,11,29,2,2308,SEA,MSP,1330,1331,1,1855,1840,1399,-15,NO
2016,11,29,2,2359,DTW,MSP,1200,1210,10,1257,1253,528,-4,NO
2016,11,18,5,1783,DTW,SEA,1215,1214,-1,1420,1409,1927,-11,NO
2016,11,18,5,1829,MSP,JFK,1025,1024,-1,1412,1402,1029,-10,NO
2016,11,18,5,1991,MSP,ATL,520,517,-3,850,849,907,-1,NO
2016,11,18,5,2039,ATL,SEA,940,938,-2,1218,1144,2182,-34,NO
2016,11,18,5,2174,DTW,ATL,1750,1759,9,1958,1952,594,-6,NO
2016,11,18,5,2221,MSP,SEA,1120,1118,-2,1311,1302,1399,-9,NO
2016,11,18,5,2283,DTW,ATL,620,630,10,829,823,594,-6,NO
2016,11,19,6,2237,MSP,SEA,1530,1528,-2,1716,1715,1399,-1,NO
2016,11,19,6,2300,JFK,MSP,1840,1839,-1,2104,2041,1029,-23,NO
2016,11,19,6,2350,ATL,JFK,810,808,-2,1020,1007,760,-13,NO
2016,11,19,6,2464,JFK,SEA,1935,1932,-3,2258,2251,2422,-7,NO
2016,11,19,6,2620,MSP,JFK,1943,1942,-1,2326,2311,1029,-15,NO
2016,11,20,7,39,DTW,SEA,825,821,-4,1038,1023,1927,-15,NO
2016,11,20,7,53,MSP,DTW,1605,1605,0,1848,1830,528,-18,NO
2016,11,20,7,95,ATL,DTW,1235,1231,-4,1438,1424,594,-14,NO
2016,11,20,7,345,MSP,ATL,1630,1630,0,2007,1944,907,-23,NO
2016,11,20,7,424,JFK,SEA,1935,1937,2,2303,2311,2422,8,NO
2016,11,20,7,438,JFK,MSP,1605,1601,-4,1829,1812,1029,-17,NO
2016,11,20,7,468,ATL,JFK,1716,1802,46,1941,2041,760,60,YES
2016,11,20,7,494,JFK,SEA,800,755,-5,1129,1134,2422,5,NO
2016,11,20,7,721,SEA,MSP,645,644,-1,1207,1129,1399,-38,NO
2016,11,20,7,902,ATL,DTW,1450,1449,-1,1655,1643,594,-12,NO
2016,11,20,7,967,ATL,SEA,1115,1114,-1,1346,1346,2182,0,NO
